20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_rank0_20gb_mb,peak_rank1_10gb_mb,peak_rank2_5gb_mb,peak_rank3_5gb_mb,avg_rank0_20gb_mb,avg_rank1_10gb_mb,avg_rank2_5gb_mb,avg_rank3_5gb_mb,total_latency_ms,status
18,6,5,3,32,4,8,512,9850,3341,2752,2138,8284,2911,2396,1754,237827.6875,ok
18,6,5,3,32,2,16,512,10078,3433,2828,2138,8741,3022,2491,1814,465601.0625,ok
18,6,5,3,16,8,2,512,8922,3031,2494,2138,6648,2503,2071,1552,62123.3515625,ok
18,6,5,3,16,4,4,512,8986,3053,2512,2138,7327,2647,2183,1619,120053.0078125,ok
18,6,5,3,16,2,8,512,9070,3087,2540,1882,7870,2765,2280,1680,231702.8125,ok
18,6,5,3,8,4,2,512,8554,2907,2392,1882,6399,2426,2015,1511,61056.70703125,ok
18,6,5,3,8,2,4,512,8566,2917,2396,2138,7154,2586,2132,1588,118892.8515625,ok
18,7,4,3,64,32,2,512,18942,9041,4618,3422,9335,4186,2316,1956,74157.0,ok
18,7,4,3,64,16,4,512,13678,5383,3108,2626,8873,3663,2157,1907,128017.6875,ok
18,7,4,3,64,8,8,512,11298,4447,2592,2246,9147,3686,2163,1916,238808.03125,ok
18,7,4,3,64,4,16,512,11578,4529,2640,2284,9617,3832,2237,1978,463944.1875,ok
18,7,4,3,64,2,32,512,12092,4765,2760,2372,10036,3977,2313,2035,898116.4375,ok
18,7,4,3,32,16,2,512,10888,4261,2448,2104,7170,3075,1835,1649,65711.78125,ok
18,7,4,3,32,8,4,512,9714,3803,2220,2138,7688,3182,1875,1697,120427.9140625,ok
18,7,4,3,32,4,8,512,9850,3857,2236,1976,8272,3347,1957,1755,230560.25,ok
18,7,4,3,32,2,16,512,10078,3945,2296,2138,8737,3482,2025,1812,452881.9375,ok
18,7,4,3,16,8,2,512,8922,3501,2044,1882,6577,2817,1687,1538,60891.7734375,ok
18,7,4,3,16,4,4,512,8986,3521,2044,1832,7267,3026,1776,1613,115981.484375,ok
18,7,4,3,16,2,8,512,9070,3565,2064,1882,7850,3183,1861,1680,229947.96875,ok
18,7,4,3,8,4,2,512,8554,3353,1948,2138,6392,2769,1659,1502,59160.98046875,ok
18,7,4,3,8,2,4,512,8566,3343,1946,1882,7121,2958,1738,1584,116293.046875,ok
18,7,5,2,64,32,2,512,18878,9041,4528,2086,9267,4170,2673,1410,73753.78125,ok
18,7,5,2,64,16,4,512,13678,5383,3830,1886,8850,3661,2635,1427,128112.171875,ok
18,7,5,2,64,8,8,512,11298,4447,3188,1670,9136,3689,2650,1430,237441.28125,ok
18,7,5,2,64,4,16,512,11578,4529,3252,1718,9626,3837,2754,1470,454968.28125,ok
18,7,5,2,64,2,32,512,12092,4765,3404,1726,10035,3977,2841,1500,894565.5,ok
18,7,5,2,32,16,2,512,10888,4279,3028,1718,7164,3083,2237,1250,64919.23046875,ok
18,7,5,2,32,8,4,512,9714,3803,2728,1718,7695,3179,2292,1277,119740.3984375,ok
18,7,5,2,32,4,8,512,9850,3857,2752,1718,8274,3347,2400,1315,229818.59375,ok
18,7,5,2,32,2,16,512,10078,3945,2828,1718,8741,3486,2493,1348,449498.9375,ok
18,7,5,2,16,8,2,512,8922,3501,2494,1718,6569,2842,2040,1158,60049.6796875,ok
18,7,5,2,16,4,4,512,8986,3521,2512,1718,7286,3032,2178,1215,116412.453125,ok
18,7,5,2,16,2,8,512,9070,3565,2540,1462,7860,3179,2277,1256,224285.703125,ok
18,7,5,2,8,4,2,512,8554,3353,2392,1718,6446,2779,2031,1145,58604.46875,ok
18,7,5,2,8,2,4,512,8566,3345,2396,1718,7130,2964,2128,1188,113886.984375,ok
18,8,3,3,64,32,2,512,18878,9689,3136,3422,9263,4559,1723,1955,71437.765625,ok
18,8,3,3,64,16,4,512,13678,6105,2368,2626,8870,4139,1667,1909,123304.03125,ok
18,8,3,3,64,8,8,512,11298,5029,1996,2246,9113,4154,1669,1912,230264.46875,ok
18,8,3,3,64,4,16,512,11578,5141,2026,2284,9599,4337,1729,1978,448971.28125,ok
18,8,3,3,64,2,32,512,12092,5389,2116,2372,10021,4500,1780,2032,877082.5,ok
18,8,3,3,32,16,2,512,10888,4841,1886,2104,7071,3393,1407,1619,63159.76171875,ok
18,8,3,3,32,8,4,512,9714,4311,1726,2138,7688,3590,1461,1696,116399.484375,ok
18,8,3,3,32,4,8,512,9850,4373,1720,2138,8271,3783,1516,1758,224677.421875,ok
18,8,3,3,32,2,16,512,10078,4477,1764,2138,8713,3937,1564,1810,437802.34375,ok
18,8,3,3,16,8,2,512,8922,3965,1580,1882,6556,3184,1316,1543,59361.44921875,ok
18,8,3,3,16,4,4,512,8986,3989,1576,2138,7274,3407,1380,1615,113586.2890625,ok
18,8,3,3,16,2,8,512,9070,4019,1588,2138,7866,3596,1438,1682,221712.609375,ok
18,8,3,3,8,4,2,512,8554,3797,1504,2138,6389,3113,1283,1512,57461.52734375,ok
18,8,3,3,8,2,4,512,8566,3793,1498,2138,7055,3331,1346,1574,110947.171875,ok
18,8,4,2,64,32,2,512,19006,9689,4618,2086,9235,4540,2302,1405,71186.8046875,ok
18,8,4,2,64,16,4,512,13678,6105,3108,1886,8802,4104,2143,1419,123128.4140625,ok
18,8,4,2,64,8,8,512,11298,5029,2592,1670,9120,4161,2161,1429,232053.03125,ok
18,8,4,2,64,4,16,512,11578,5141,2640,1718,9612,4340,2240,1469,445165.96875,ok
18,8,4,2,64,2,32,512,12094,5389,2760,1726,10037,4505,2314,1500,877481.75,ok
18,8,4,2,32,16,2,512,10888,4841,2448,1548,7112,3439,1823,1243,62907.171875,ok
18,8,4,2,32,8,4,512,9714,4311,2220,1718,7641,3573,1868,1273,116053.6640625,ok
18,8,4,2,32,4,8,512,9850,4373,2236,1718,8283,3789,1962,1316,225450.1875,ok
18,8,4,2,32,2,16,512,10078,4477,2296,1718,8723,3933,2024,1346,439414.625,ok
18,8,4,2,16,8,2,512,8922,3965,2044,1718,6554,3190,1694,1165,58568.734375,ok
18,8,4,2,16,4,4,512,8986,3989,2044,1462,7276,3411,1780,1214,114139.453125,ok
18,8,4,2,16,2,8,512,9070,4019,2064,1718,7867,3594,1860,1256,221596.453125,ok
18,8,4,2,8,4,2,512,8554,3797,1948,1718,6355,3092,1643,1133,57410.46875,ok
18,8,4,2,8,2,4,512,8566,3793,1946,1718,7109,3319,1727,1182,111974.515625,ok
18,8,5,1,64,32,2,512,18878,9215,4528,1324,9280,4426,2681,995,71300.1875,ok
18,8,5,1,64,16,4,512,13678,6105,3830,1298,8806,4113,2625,936,123850.5234375,ok
18,8,5,1,64,8,8,512,11298,5029,3188,1066,9109,4158,2642,940,230577.71875,ok
18,8,5,1,64,4,16,512,11578,5141,3252,1298,9604,4335,2745,953,447211.625,ok
18,8,5,1,64,2,32,512,12094,5389,3404,1298,10034,4504,2839,966,881051.25,ok
18,8,5,1,32,16,2,512,10888,4841,3046,1014,7066,3425,2205,839,62408.44140625,ok
18,8,5,1,32,8,4,512,9714,4311,2728,1298,7627,3581,2274,850,116943.359375,ok
18,8,5,1,32,4,8,512,9850,4373,2752,1042,8258,3779,2397,868,226039.875,ok
18,8,5,1,32,2,16,512,10078,4477,2828,1042,8721,3932,2488,885,438516.4375,ok
18,8,5,1,16,8,2,512,8922,3965,2494,1298,6552,3213,2060,792,58881.390625,ok
18,8,5,1,16,4,4,512,8986,3989,2512,1298,7249,3403,2162,809,113404.546875,ok
18,8,5,1,16,2,8,512,9070,4019,2540,1298,7860,3596,2278,828,221709.234375,ok
18,8,5,1,8,4,2,512,8554,3797,2392,1042,6394,3122,2015,767,57521.70703125,ok
18,8,5,1,8,2,4,512,8566,3793,2396,858,7094,3335,2127,785,112080.0390625,ok
18,9,3,2,64,32,2,512,18878,9673,3136,2086,9222,4905,1716,1408,70083.796875,ok
18,9,3,2,64,16,4,512,13678,6845,2368,1886,8854,4583,1664,1422,124430.828125,ok
18,9,3,2,64,8,8,512,11298,5625,1996,1718,9105,4632,1669,1425,235357.0625,ok
18,9,3,2,64,4,16,512,11578,5753,2026,1672,9592,4831,1726,1465,454454.375,ok
18,9,3,2,64,2,32,512,12092,6033,2116,1726,10028,5028,1781,1498,886532.9375,ok
18,9,3,2,32,16,2,512,10888,5421,1886,1718,7106,3805,1416,1246,64112.55859375,ok
18,9,3,2,32,8,4,512,9714,4825,1726,1718,7641,3980,1456,1272,118453.078125,ok
18,9,3,2,32,4,8,512,9850,4889,1720,1462,8242,4197,1508,1309,229370.1875,ok
18,9,3,2,32,2,16,512,10078,5009,1764,1718,8728,4393,1565,1347,447060.6875,ok
18,9,3,2,16,8,2,512,8922,4429,1580,1372,6637,3557,1329,1170,61358.34765625,ok
18,9,3,2,16,4,4,512,8986,4457,1576,1718,7267,3784,1380,1210,115550.359375,ok
18,9,3,2,16,2,8,512,9070,4495,1588,1718,7820,3985,1430,1251,222441.015625,ok
18,9,3,2,8,4,2,512,8554,4241,1504,1718,6448,3478,1283,1146,59247.7890625,ok
18,9,3,2,8,2,4,512,8566,4241,1500,1718,7071,3688,1344,1178,114913.78125,ok
18,9,4,1,64,32,2,512,18878,9673,4618,1324,9258,4855,2291,985,72444.1796875,ok
18,9,4,1,64,16,4,512,13678,6845,3108,1180,8834,4591,2153,937,125814.9453125,ok
18,9,4,1,64,8,8,512,11298,5625,2592,1066,9107,4632,2156,940,235553.015625,ok
18,9,4,1,64,4,16,512,11578,5753,2640,1058,9606,4835,2236,953,458603.78125,ok
18,9,4,1,64,2,32,512,12092,6033,2760,1298,10023,5025,2310,966,883982.8125,ok
18,9,4,1,32,16,2,512,10888,5421,2448,1298,7008,3759,1805,837,64001.9140625,ok
18,9,4,1,32,8,4,512,9714,4825,2220,1042,7638,3979,1866,846,118342.078125,ok
18,9,4,1,32,4,8,512,9850,4889,2236,1298,8261,4204,1955,868,229097.84375,ok
18,9,4,1,32,2,16,512,10078,5009,2296,1042,8709,4384,2021,885,445886.625,ok
18,9,4,1,16,8,2,512,8922,4429,2044,1042,6611,3558,1706,796,60858.29296875,ok
18,9,4,1,16,4,4,512,8986,4457,2044,1042,7299,3783,1774,808,117721.5859375,ok
18,9,4,1,16,2,8,512,9070,4495,2064,1042,7856,3993,1856,824,224932.78125,ok
18,9,4,1,8,4,2,512,8554,4241,1948,1298,6355,3431,1644,762,59023.734375,ok
18,9,4,1,8,2,4,512,8566,4241,1946,1042,7081,3692,1730,783,114818.8984375,ok
