20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_rank0_20gb_mb,peak_rank1_10gb_mb,peak_rank2_5gb_mb,peak_rank3_5gb_mb,avg_rank0_20gb_mb,avg_rank1_10gb_mb,avg_rank2_5gb_mb,avg_rank3_5gb_mb,total_latency_ms,status
15,8,3,2,32,4,8,512,8892,4287,1684,4132,7805,3834,1542,2076,224333.484375,ok
15,8,3,2,32,2,16,512,9072,4369,1726,4132,8076,3926,1567,2110,442486.71875,ok
15,8,4,1,8,4,2,512,8254,3951,2014,3690,6343,3303,1736,1477,57285.328125,ok
15,8,4,1,8,2,4,512,8294,3945,2012,3690,7031,3512,1830,1541,112098.6796875,ok
15,8,4,1,16,8,2,512,8432,4031,2074,2650,6448,3338,1782,1505,58330.7890625,ok
15,8,4,1,16,4,4,512,8474,4063,2070,3690,7129,3570,1869,1567,113324.7421875,ok
15,8,4,1,16,2,8,512,8574,4093,2088,3690,7584,3716,1918,1603,222484.984375,ok
15,8,4,1,32,16,2,512,8734,4207,2176,3690,6618,3428,1846,1578,59692.6796875,ok
15,8,4,1,32,8,4,512,8792,4243,2170,3690,7261,3649,1914,1600,115319.6796875,ok
15,8,4,1,32,4,8,512,8892,4287,2182,2650,7813,3837,1994,1626,224131.390625,ok
15,8,4,1,32,2,16,512,9072,4369,2260,2650,8068,3926,2021,1653,438417.5,ok
16,6,4,2,8,4,2,512,8718,3019,2014,4132,6691,2574,1745,1874,58011.57421875,ok
16,6,4,2,8,2,4,512,8764,3027,2012,3092,7358,2701,1818,1931,113600.1015625,ok
16,6,4,2,16,8,2,512,8898,3099,2074,4132,6809,2628,1793,1915,59071.08203125,ok
16,6,4,2,16,4,4,512,8944,3103,2070,4132,7503,2764,1872,1985,114723.1796875,ok
16,6,4,2,16,2,8,512,9030,3139,2088,3092,7987,2863,1922,2029,225918.578125,ok
16,6,4,2,32,16,2,512,9234,3221,2176,3092,6949,2707,1856,1966,60799.1640625,ok
16,6,4,2,32,8,4,512,9282,3243,2170,4132,7648,2829,1917,2024,116538.3515625,ok
16,6,4,2,32,4,8,512,9392,3271,2182,3092,8217,2958,1993,2073,226422.5,ok
16,6,4,2,32,2,16,512,9606,3341,2260,4132,8507,3011,2022,2110,448012.1875,ok
16,7,3,2,8,4,2,512,8718,3485,1548,4132,6696,2943,1364,1879,56807.94921875,ok
16,7,3,2,8,2,4,512,8764,3495,1562,4132,7364,3108,1423,1943,110705.78125,ok
16,7,3,2,16,8,2,512,8898,3565,1588,4132,6796,2992,1394,1911,57706.2578125,ok
16,7,3,2,16,4,4,512,8944,3573,1600,4132,7487,3169,1445,1982,112312.265625,ok
16,7,3,2,16,2,8,512,9030,3635,1610,4132,7976,3287,1492,2035,222992.171875,ok
16,7,3,2,32,16,2,512,9234,3721,1684,4132,6928,3058,1447,1963,59773.8203125,ok
16,7,3,2,32,8,4,512,9282,3733,1680,4132,7635,3238,1489,2022,114493.0625,ok
16,7,3,2,32,4,8,512,9392,3789,1684,4132,8218,3401,1543,2079,220987.609375,ok
16,7,3,2,32,2,16,512,9606,3855,1726,4132,8507,3461,1566,2111,436236.15625,ok
16,7,4,1,8,4,2,512,8718,3485,2014,2650,6667,2937,1745,1470,56759.2578125,ok
16,7,4,1,8,2,4,512,8764,3495,2012,3690,7373,3108,1823,1543,111288.1484375,ok
16,7,4,1,16,8,2,512,8898,3565,2074,2650,6707,2654,1787,1347,57795.91796875,ok
16,7,4,1,16,4,4,512,8944,3573,2070,3690,7480,3163,1870,1567,112245.984375,ok
16,7,4,1,16,2,8,512,9030,3635,2088,2650,7962,3279,1918,1596,220220.640625,ok
16,7,4,1,32,16,2,512,9234,3721,2176,3690,6876,3044,1825,1578,59400.8984375,ok
16,7,4,1,32,8,4,512,9282,3733,2170,3690,7623,3245,1919,1605,114399.4765625,ok
16,7,4,1,32,4,8,512,9392,3789,2182,3690,8224,3398,1994,1630,223126.359375,ok
16,7,4,1,32,2,16,512,9606,3855,2260,3690,8510,3462,2023,1655,439025.3125,ok
16,8,2,2,8,4,2,512,8718,3951,1102,4132,6636,3280,962,1865,55353.3984375,ok
16,8,2,2,8,2,4,512,8764,3945,1092,4132,7344,3503,992,1941,108429.40625,ok
16,8,2,2,16,8,2,512,8898,4031,1140,4132,6731,3346,999,1908,55932.10546875,ok
16,8,2,2,16,4,4,512,8944,4063,1108,3092,7457,3552,1021,1967,109719.3359375,ok
16,8,2,2,16,2,8,512,9030,4093,1132,3092,7959,3711,1039,2025,216216.5,ok
16,8,2,2,32,16,2,512,9234,4207,1238,3092,6931,3440,1059,1957,57893.98046875,ok
16,8,2,2,32,8,4,512,9282,4243,1170,4132,7625,3649,1055,2019,111123.875,ok
16,8,2,2,32,4,8,512,9392,4287,1186,4132,8201,3833,1086,2076,215284.9375,ok
16,8,2,2,32,2,16,512,9606,4369,1212,4132,8502,3925,1094,2110,426031.6875,ok
16,8,3,1,8,4,2,512,8718,3951,1548,3690,6673,3292,1361,1483,55382.1640625,ok
16,8,3,1,8,2,4,512,8764,3945,1562,2650,7344,3507,1421,1534,108357.59375,ok
16,8,3,1,16,8,2,512,8898,4031,1588,2650,6727,3337,1382,1502,56402.4921875,ok
16,8,3,1,16,4,4,512,8944,4063,1600,3690,7455,3555,1440,1566,109784.9765625,ok
16,8,3,1,16,2,8,512,9030,4093,1610,2650,7951,3707,1487,1595,215061.46875,ok
16,8,3,1,32,16,2,512,9234,4207,1684,3690,6899,3400,1434,1556,57925.38671875,ok
16,8,3,1,32,8,4,512,9282,4243,1680,3690,7589,3639,1484,1597,111560.6171875,ok
16,8,3,1,32,4,8,512,9392,4287,1684,3690,8189,3825,1537,1627,218255.453125,ok
16,8,3,1,32,2,16,512,9606,4369,1726,2650,8500,3925,1566,1653,428904.03125,ok
16,8,4,0,8,4,2,512,8718,3951,2014,3228,6666,3308,1745,1085,55277.56640625,ok
16,8,4,0,8,2,4,512,8764,3945,2012,3228,7320,3497,1821,1109,107869.34375,ok
16,8,4,0,16,8,2,512,8898,4031,2074,3228,6747,3315,1769,1076,56555.75390625,ok
16,8,4,0,16,4,4,512,8944,4063,2070,3228,7436,3561,1864,1123,108873.0078125,ok
16,8,4,0,16,2,8,512,9030,4093,2088,2188,7960,3714,1920,1144,214170.828125,ok
16,8,4,0,32,16,2,512,9234,4207,2176,3228,6868,3405,1834,1106,57591.86328125,ok
16,8,4,0,32,8,4,512,9282,4243,2170,3228,7620,3650,1915,1142,110936.765625,ok
16,8,4,0,32,4,8,512,9392,4287,2182,3228,8189,3828,1989,1157,216520.375,ok
16,8,4,0,32,2,16,512,9606,4369,2260,3228,8498,3924,2022,1177,427587.84375,ok
14,8,4,2,64,32,2,512,9540,4883,2372,3092,6737,3655,2007,2115,69331.5390625,ok
14,8,4,2,64,16,4,512,8858,4579,2352,4132,7256,3853,2032,2111,128062.8515625,ok
14,8,4,2,64,8,8,512,8954,4647,2382,4132,7745,4056,2108,2152,248612.953125,ok
14,8,4,2,64,4,16,512,9180,4755,2426,4132,8121,4210,2177,2204,485425.53125,ok
14,8,4,2,64,2,32,512,9526,4943,2524,3092,8168,4217,2169,2206,953303.3125,ok
15,7,4,2,64,32,2,512,10192,4219,2372,4132,7083,3261,2005,2127,68954.875,ok
15,7,4,2,64,16,4,512,9394,4049,2352,3092,7641,3421,2022,2105,127282.71875,ok
15,7,4,2,64,8,8,512,9512,4089,2382,4132,8182,3587,2105,2149,247618.75,ok
15,7,4,2,64,4,16,512,9732,4201,2426,4132,8600,3723,2176,2203,483093.0,ok
15,7,4,2,64,2,32,512,10132,4375,2524,3092,8643,3706,2163,2202,928868.4375,ok
15,8,3,2,64,32,2,512,10192,4883,1916,4132,7009,3630,1596,2110,63551.15234375,ok
15,8,3,2,64,16,4,512,9394,4579,1816,3092,7611,3839,1584,2099,117893.6796875,ok
15,8,3,2,64,8,8,512,9512,4647,1844,4132,8163,4050,1633,2151,226549.359375,ok
15,8,3,2,64,4,16,512,9732,4755,1872,4132,8579,4200,1676,2198,445583.1875,ok
15,8,3,2,64,2,32,512,10132,4943,1958,4132,8645,4209,1680,2204,869351.1875,ok
15,8,4,1,64,32,2,512,10192,4883,2372,3690,7060,3649,2002,1699,63537.328125,ok
15,8,4,1,64,16,4,512,9394,4579,2352,3690,7589,3834,2023,1685,117101.6328125,ok
15,8,4,1,64,8,8,512,9512,4647,2382,3690,8181,4055,2109,1690,227235.015625,ok
15,8,4,1,64,4,16,512,9732,4755,2426,3690,8585,4203,2174,1708,443917.40625,ok
15,8,4,1,64,2,32,512,10132,4943,2524,3690,8647,4210,2165,1718,876324.0,ok
16,6,4,2,64,32,2,512,10754,3607,2372,4132,7371,2846,1995,2120,64287.7890625,ok
16,6,4,2,64,16,4,512,9938,3505,2352,4132,8009,2978,2026,2110,119510.6015625,ok
16,6,4,2,64,8,8,512,10050,3551,2382,4132,8611,3118,2105,2151,231129.0625,ok
16,6,4,2,64,4,16,512,10306,3627,2426,3092,9052,3226,2173,2199,450713.4375,ok
16,6,4,2,64,2,32,512,10718,3789,2524,3092,9129,3225,2165,2203,889792.0625,ok
16,7,3,2,64,32,2,512,10754,4219,1916,4132,7378,3221,1592,2092,62666.54296875,ok
16,7,3,2,64,16,4,512,9938,4049,1816,4132,7969,3405,1579,2102,116493.7890625,ok
16,7,3,2,64,8,8,512,10050,4089,1844,3092,8579,3572,1629,2142,225265.359375,ok
16,7,3,2,64,4,16,512,10306,4201,1872,3092,9048,3717,1676,2198,438882.3125,ok
16,7,3,2,64,2,32,512,10718,4375,1958,3092,9120,3709,1680,2203,868716.625,ok
16,7,4,1,64,32,2,512,10754,4219,2372,3690,7385,3250,1997,1695,62582.92578125,ok
16,7,4,1,64,16,4,512,9938,4049,2352,2650,8021,3416,2023,1678,116473.015625,ok
16,7,4,1,64,8,8,512,10050,4089,2382,3690,8595,3580,2106,1689,225018.46875,ok
16,7,4,1,64,4,16,512,10306,4201,2426,3690,9036,3713,2170,1706,440566.09375,ok
16,7,4,1,64,2,32,512,10718,4375,2524,3690,9115,3708,2164,1717,865187.375,ok
16,8,2,2,64,32,2,512,10754,4883,1394,3092,7326,3597,1152,2081,60916.94140625,ok
16,8,2,2,64,16,4,512,9938,4579,1286,3092,7979,3837,1149,2099,113376.1328125,ok
16,8,2,2,64,8,8,512,10050,4647,1286,4132,8593,4042,1155,2145,218767.578125,ok
16,8,2,2,64,4,16,512,10306,4755,1298,4132,9035,4196,1184,2200,430511.6875,ok
16,8,2,2,64,2,32,512,10718,4943,1352,4132,9113,4207,1172,2203,845963.375,ok
16,8,3,1,64,32,2,512,10754,4883,1916,3690,7313,3619,1589,1685,61772.5390625,ok
16,8,3,1,64,16,4,512,9938,4579,1816,2650,7943,3823,1576,1670,113752.8828125,ok
16,8,3,1,64,8,8,512,10050,4647,1844,2650,8562,4035,1627,1678,220424.9375,ok
16,8,3,1,64,4,16,512,10306,4755,1872,3690,9020,4196,1674,1706,428760.25,ok
16,8,3,1,64,2,32,512,10718,4943,1958,3690,9113,4207,1679,1717,848501.6875,ok
16,8,4,0,64,32,2,512,10754,4883,2372,3228,7331,3631,1986,1143,61069.8125,ok
16,8,4,0,64,16,4,512,9938,4579,2352,2188,7965,3827,2019,1167,113324.6171875,ok
16,8,4,0,64,8,8,512,10050,4647,2382,2188,8594,4046,2104,1191,219404.8125,ok
16,8,4,0,64,4,16,512,10306,4755,2426,3228,9027,4194,2169,1198,427250.5,ok
16,8,4,0,64,2,32,512,10718,4943,2524,2188,9112,4207,2164,1203,842549.0,ok
