timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
09:01:48.812,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:49.347,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:49.847,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:50.349,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:50.850,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:51.352,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:51.854,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:52.356,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:52.858,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:53.359,s24_10_5_1_b64_mb2,87,37,25,12,12
09:01:53.861,s24_10_5_1_b64_mb2,88,38,25,12,12
09:01:54.363,s24_10_5_1_b64_mb2,177,64,47,38,32
09:01:54.865,s24_10_5_1_b64_mb2,565,220,157,94,94
09:01:55.366,s24_10_5_1_b64_mb2,565,220,157,94,94
09:01:55.868,s24_10_5_1_b64_mb2,573,222,159,96,96
09:01:56.370,s24_10_5_1_b64_mb2,573,222,159,96,96
09:01:56.872,s24_10_5_1_b64_mb2,573,222,159,96,96
09:01:57.374,s24_10_5_1_b64_mb2,1545,1194,159,96,96
09:01:57.886,s24_10_5_1_b64_mb2,1545,1194,159,96,96
09:01:58.388,s24_10_5_1_b64_mb2,3387,1194,769,706,718
09:01:58.890,s24_10_5_1_b64_mb2,3387,1194,769,706,718
09:01:59.392,s24_10_5_1_b64_mb2,4327,1194,769,706,1658
09:01:59.894,s24_10_5_1_b64_mb2,4329,1196,769,706,1658
09:02:00.396,s24_10_5_1_b64_mb2,4765,1196,869,906,1658
09:02:00.898,s24_10_5_1_b64_mb2,5545,1196,1377,1314,1658
09:02:01.400,s24_10_5_1_b64_mb2,5545,1196,1377,1314,1658
09:02:01.902,s24_10_5_1_b64_mb2,6153,1804,1377,1314,1658
09:02:02.404,s24_10_5_1_b64_mb2,6153,1804,1377,1314,1658
09:02:02.906,s24_10_5_1_b64_mb2,7369,1804,1985,1922,1658
09:02:03.408,s24_10_5_1_b64_mb2,7369,1804,1985,1922,1658
09:02:03.910,s24_10_5_1_b64_mb2,6893,1954,1985,1922,1032
09:02:04.412,s24_10_5_1_b64_mb2,7351,2412,1985,1922,1032
09:02:04.914,s24_10_5_1_b64_mb2,7351,2412,1985,1922,1032
09:02:05.416,s24_10_5_1_b64_mb2,8567,2412,2593,2530,1032
09:02:05.918,s24_10_5_1_b64_mb2,8567,2412,2593,2530,1032
09:02:06.420,s24_10_5_1_b64_mb2,9175,3020,2593,2530,1032
09:02:06.922,s24_10_5_1_b64_mb2,9175,3020,2593,2530,1032
09:02:07.424,s24_10_5_1_b64_mb2,10131,3020,2929,3150,1032
09:02:07.926,s24_10_5_1_b64_mb2,10403,3020,3201,3150,1032
09:02:08.428,s24_10_5_1_b64_mb2,10403,3020,3201,3150,1032
09:02:08.930,s24_10_5_1_b64_mb2,11011,3628,3201,3150,1032
09:02:09.433,s24_10_5_1_b64_mb2,11011,3628,3201,3150,1032
09:02:09.935,s24_10_5_1_b64_mb2,11619,3628,3809,3150,1032
09:02:10.437,s24_10_5_1_b64_mb2,11619,3628,3809,3150,1032
09:02:10.939,s24_10_5_1_b64_mb2,12267,4236,3809,3150,1072
09:02:11.440,s24_10_5_1_b64_mb2,12267,4236,3809,3150,1072
09:02:11.942,s24_10_5_1_b64_mb2,12417,4236,3959,3150,1072
09:02:12.444,s24_10_5_1_b64_mb2,12875,4236,4417,3150,1072
09:02:12.946,s24_10_5_1_b64_mb2,12875,4236,4417,3150,1072
09:02:13.448,s24_10_5_1_b64_mb2,13483,4844,4417,3150,1072
09:02:13.950,s24_10_5_1_b64_mb2,13483,4844,4417,3150,1072
09:02:14.452,s24_10_5_1_b64_mb2,14091,4844,5025,3150,1072
09:02:14.953,s24_10_5_1_b64_mb2,14091,4844,5025,3150,1072
09:02:15.455,s24_10_5_1_b64_mb2,14699,5452,5025,3150,1072
09:02:15.957,s24_10_5_1_b64_mb2,14699,5452,5025,3150,1072
09:02:16.459,s24_10_5_1_b64_mb2,14699,5452,5075,3150,1072
09:02:16.961,s24_10_5_1_b64_mb2,15307,5452,5633,3150,1072
09:02:17.463,s24_10_5_1_b64_mb2,15307,5452,5633,3150,1072
09:02:17.965,s24_10_5_1_b64_mb2,15915,6060,5633,3150,1072
09:02:18.467,s24_10_5_1_b64_mb2,15915,6060,5633,3150,1072
09:02:18.969,s24_10_5_1_b64_mb2,16585,6060,6263,3190,1072
09:02:19.471,s24_10_5_1_b64_mb2,16585,6060,6263,3190,1072
09:02:19.973,s24_10_5_1_b64_mb2,17193,6668,6263,3190,1072
09:02:20.475,s24_10_5_1_b64_mb2,17193,6668,6263,3190,1072
09:02:20.976,s24_10_5_1_b64_mb2,17193,6668,6263,3190,1072
09:02:21.478,s24_10_5_1_b64_mb2,17193,6668,6263,3190,1072
09:02:21.980,s24_10_5_1_b64_mb2,17293,6718,6263,3190,1072
09:02:22.482,s24_10_5_1_b64_mb2,17801,7276,6263,3190,1072
09:02:22.984,s24_10_5_1_b64_mb2,17801,7276,6263,3190,1072
09:02:23.486,s24_10_5_1_b64_mb2,17801,7276,6263,3190,1072
09:02:23.988,s24_10_5_1_b64_mb2,17801,7276,6263,3190,1072
09:02:24.490,s24_10_5_1_b64_mb2,18409,7884,6263,3190,1072
09:02:24.992,s24_10_5_1_b64_mb2,18409,7884,6263,3190,1072
09:02:25.493,s24_10_5_1_b64_mb2,18409,7884,6263,3190,1072
09:02:25.995,s24_10_5_1_b64_mb2,18409,7884,6263,3190,1072
09:02:26.497,s24_10_5_1_b64_mb2,18881,8356,6263,3190,1072
09:02:26.999,s24_10_5_1_b64_mb2,19017,8492,6263,3190,1072
09:02:27.500,s24_10_5_1_b64_mb2,19017,8492,6263,3190,1072
09:02:28.002,s24_10_5_1_b64_mb2,19017,8492,6263,3190,1072
09:02:28.504,s24_10_5_1_b64_mb2,19017,8492,6263,3190,1072
09:02:29.006,s24_10_5_1_b64_mb2,19625,9100,6263,3190,1072
09:02:29.508,s24_10_5_1_b64_mb2,19625,9100,6263,3190,1072
09:02:30.010,s24_10_5_1_b64_mb2,19625,9100,6263,3190,1072
09:02:30.511,s24_10_5_1_b64_mb2,19625,9100,6263,3190,1072
09:02:31.013,s24_10_5_1_b64_mb2,20273,9708,6303,3190,1072
09:02:31.515,s24_10_5_1_b64_mb2,20273,9708,6303,3190,1072
09:02:32.017,s24_10_5_1_b64_mb2,20273,9708,6303,3190,1072
09:02:32.518,s24_10_5_1_b64_mb2,20273,9708,6303,3190,1072
09:02:33.020,s24_10_5_1_b64_mb2,20273,9708,6303,3190,1072
09:02:33.522,s24_10_5_1_b64_mb2,20881,10316,6303,3190,1072
09:02:34.024,s24_10_5_1_b64_mb2,20881,10316,6303,3190,1072
09:02:34.526,s24_10_5_1_b64_mb2,20881,10316,6303,3190,1072
09:02:35.028,s24_10_5_1_b64_mb2,20881,10316,6303,3190,1072
