timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
21:41:37.390,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:37.927,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:38.421,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:38.922,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:39.424,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:39.926,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:40.428,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:40.930,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:41.432,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:41.933,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:42.435,s24_10_5_1_b16_mb2,87,37,25,12,12
21:41:42.937,s24_10_5_1_b16_mb2,168,55,45,32,32
21:41:43.443,s24_10_5_1_b16_mb2,565,220,157,94,94
21:41:43.952,s24_10_5_1_b16_mb2,565,220,157,94,94
21:41:44.453,s24_10_5_1_b16_mb2,573,222,159,96,96
21:41:44.955,s24_10_5_1_b16_mb2,573,222,159,96,96
21:41:45.457,s24_10_5_1_b16_mb2,573,222,159,96,96
21:41:45.959,s24_10_5_1_b16_mb2,1545,1194,159,96,96
21:41:46.467,s24_10_5_1_b16_mb2,1545,1194,159,96,96
21:41:46.969,s24_10_5_1_b16_mb2,3387,1194,769,706,718
21:41:47.471,s24_10_5_1_b16_mb2,3387,1194,769,706,718
21:41:47.973,s24_10_5_1_b16_mb2,4013,1194,769,706,1344
21:41:48.475,s24_10_5_1_b16_mb2,4329,1196,769,706,1658
21:41:48.976,s24_10_5_1_b16_mb2,5137,1196,1241,806,1658
21:41:49.478,s24_10_5_1_b16_mb2,5545,1196,1377,1314,1658
21:41:49.980,s24_10_5_1_b16_mb2,5545,1196,1377,1314,1658
21:41:50.482,s24_10_5_1_b16_mb2,6153,1804,1377,1314,1658
21:41:50.984,s24_10_5_1_b16_mb2,6153,1804,1377,1314,1658
21:41:51.486,s24_10_5_1_b16_mb2,7369,1804,1985,1922,1658
21:41:51.987,s24_10_5_1_b16_mb2,7369,1804,1985,1922,1658
21:41:52.490,s24_10_5_1_b16_mb2,6743,1804,1985,1922,1032
21:41:52.992,s24_10_5_1_b16_mb2,7351,2412,1985,1922,1032
21:41:53.495,s24_10_5_1_b16_mb2,7551,2412,2321,1922,1032
21:41:53.997,s24_10_5_1_b16_mb2,8567,2412,2593,2530,1032
21:41:54.499,s24_10_5_1_b16_mb2,8567,2412,2593,2530,1032
21:41:55.001,s24_10_5_1_b16_mb2,8667,2412,2593,2530,1032
21:41:55.503,s24_10_5_1_b16_mb2,9175,3020,2593,2530,1032
21:41:56.005,s24_10_5_1_b16_mb2,10391,3020,3201,3002,1032
21:41:56.507,s24_10_5_1_b16_mb2,10403,3020,3201,3150,1032
21:41:57.009,s24_10_5_1_b16_mb2,10403,3020,3201,3150,1032
21:41:57.511,s24_10_5_1_b16_mb2,11011,3628,3201,3150,1032
21:41:58.014,s24_10_5_1_b16_mb2,11061,3628,3301,3150,1032
21:41:58.516,s24_10_5_1_b16_mb2,11619,3628,3809,3150,1032
21:41:59.018,s24_10_5_1_b16_mb2,11619,3628,3809,3150,1032
21:41:59.520,s24_10_5_1_b16_mb2,11739,3628,3809,3150,1052
21:42:00.021,s24_10_5_1_b16_mb2,12247,4236,3809,3150,1052
21:42:00.523,s24_10_5_1_b16_mb2,12855,4236,4417,3150,1052
21:42:01.025,s24_10_5_1_b16_mb2,12855,4236,4417,3150,1052
21:42:01.527,s24_10_5_1_b16_mb2,12855,4236,4417,3150,1052
21:42:02.029,s24_10_5_1_b16_mb2,13463,4844,4417,3150,1052
