timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
23:13:24.463,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:24.965,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:25.466,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:25.968,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:26.470,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:26.972,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:27.474,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:27.975,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:28.477,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:28.979,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:29.481,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:29.983,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:30.484,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:30.986,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:31.488,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:31.990,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:32.492,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:32.994,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:33.496,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:33.998,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:34.500,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:35.001,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:35.503,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:36.005,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:36.507,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:37.008,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:37.510,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:38.012,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:38.514,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:39.016,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:39.518,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:40.020,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:40.521,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:41.023,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:41.525,s30_9_1_0_b64_mb2,52137,38058,11199,1414,1466
23:13:42.027,s30_9_1_0_b64_mb2,52177,38098,11199,1414,1466
23:13:42.529,s30_9_1_0_b64_mb2,52237,38158,11199,1414,1466
23:13:43.031,s30_9_1_0_b64_mb2,52317,38238,11199,1414,1466
23:13:43.533,s30_9_1_0_b64_mb2,52377,38258,11239,1414,1466
23:13:44.034,s30_9_1_0_b64_mb2,52397,38258,11259,1414,1466
23:13:44.536,s30_9_1_0_b64_mb2,52397,38258,11259,1414,1466
23:13:45.038,s30_9_1_0_b64_mb2,52397,38258,11259,1414,1466
23:13:45.540,s30_9_1_0_b64_mb2,52397,38258,11259,1414,1466
23:13:46.042,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:46.544,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:47.045,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:47.547,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:48.049,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:48.551,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:49.053,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:49.555,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:50.057,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:50.559,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:51.060,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:51.562,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:52.064,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:52.566,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:53.068,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:53.570,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:54.071,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:54.573,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:55.075,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:55.577,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:56.079,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:56.581,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:57.082,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:57.584,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:58.086,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:58.588,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:13:59.090,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
