timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
17:07:37.893,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:38.443,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:38.937,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:39.439,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:39.940,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:40.442,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:40.944,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:41.446,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:41.948,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:42.450,s30_9_1_0_b32_mb2,87,37,25,12,12
17:07:42.952,s30_9_1_0_b32_mb2,90,40,25,12,12
17:07:43.454,s30_9_1_0_b32_mb2,407,58,157,38,94
17:07:43.965,s30_9_1_0_b32_mb2,565,220,157,94,94
17:07:44.467,s30_9_1_0_b32_mb2,565,220,157,94,94
17:07:44.968,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:45.470,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:45.972,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:46.474,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:46.976,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:47.478,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:47.980,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:48.484,s30_9_1_0_b32_mb2,587,222,159,96,110
17:07:48.986,s30_9_1_0_b32_mb2,2723,222,1221,1160,110
17:07:49.488,s30_9_1_0_b32_mb2,5283,222,1221,1170,2670
17:07:49.990,s30_9_1_0_b32_mb2,9123,2782,1221,1170,3950
17:07:50.492,s30_9_1_0_b32_mb2,7875,4094,1221,1170,1390
17:07:50.994,s30_9_1_0_b32_mb2,7875,4094,1221,1170,1390
17:07:51.495,s30_9_1_0_b32_mb2,7875,4094,1221,1170,1390
17:07:51.997,s30_9_1_0_b32_mb2,7895,4094,1221,1190,1390
17:07:52.499,s30_9_1_0_b32_mb2,7895,4094,1221,1190,1390
17:07:53.001,s30_9_1_0_b32_mb2,8975,4094,2281,1190,1410
17:07:53.503,s30_9_1_0_b32_mb2,8975,4094,2281,1190,1410
17:07:54.004,s30_9_1_0_b32_mb2,8975,4094,2281,1190,1410
17:07:54.506,s30_9_1_0_b32_mb2,8977,4096,2281,1190,1410
17:07:55.008,s30_9_1_0_b32_mb2,8977,4096,2281,1190,1410
17:07:55.510,s30_9_1_0_b32_mb2,8977,4096,2281,1190,1410
17:07:56.012,s30_9_1_0_b32_mb2,8977,4096,2281,1190,1410
17:07:56.514,s30_9_1_0_b32_mb2,9397,4096,2701,1190,1410
17:07:57.016,s30_9_1_0_b32_mb2,10037,4096,3341,1190,1410
