timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:47:16.329,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:16.830,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:17.332,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:17.834,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:18.335,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:18.837,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:19.339,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:19.840,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:20.342,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:20.843,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:21.345,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:21.847,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:22.349,s16_8_4_0_b32_mb2,15987,8768,3981,2036,1202
08:47:22.851,s16_8_4_0_b32_mb2,15989,8770,3981,2036,1202
08:47:23.352,s16_8_4_0_b32_mb2,16065,8844,3981,2036,1202
08:47:23.854,s16_8_4_0_b32_mb2,16135,8852,4023,2058,1202
08:47:24.355,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:24.857,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:25.359,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:25.861,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:26.362,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:26.864,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:27.365,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:27.867,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:28.369,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:28.871,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:29.372,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:29.874,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:30.376,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:30.877,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:31.379,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:31.881,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:32.382,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:32.884,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:33.386,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:33.887,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:34.389,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:34.891,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:35.392,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:35.894,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:36.395,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:36.897,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:37.399,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:37.900,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:38.402,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:38.904,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:39.405,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:39.907,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:40.409,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:40.910,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:41.412,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:41.914,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:42.415,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:42.917,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:43.418,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:43.920,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:44.422,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:44.923,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:45.425,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:45.927,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:46.428,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:46.930,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
